Title,Source,Link
"RK Ngaku Beli Mercy-Moge Pakai Dana Pribadi, KPK: Penyidik Punya Bukti Lain",Detik.com,https://news.detik.com/berita/d-8240209/rk-ngaku-beli-mercy-moge-pakai-dana-pribadi-kpk-penyidik-punya-bukti-lain
Video Tangis Warga Korban Bencana di Sumut: Tolong Bantu Kami Pak,Detik.com,https://20.detik.com/detikupdate/20251202-251202106/video-tangis-warga-korban-bencana-di-sumut-tolong-bantu-kami-pak
Video: Momen Buron Sabu Rp 5 T Dewi Astutik Dipulangkan dari Kamboja ke RI,Detik.com,https://20.detik.com/detikupdate/20251202-251202102/video-momen-buron-sabu-rp-5-t-dewi-astutik-dipulangkan-dari-kamboja-ke-ri
Waka MPR Dorong Kampus Jadi Garda Terdepan dalam Kampanye Stop Kekerasan,Detik.com,https://news.detik.com/berita/d-8240202/waka-mpr-dorong-kampus-jadi-garda-terdepan-dalam-kampanye-stop-kekerasan
"Bertemu Prabowo di Istana, Ketua MPR Sempat Singgung Amendemen UUD 1945",Detik.com,https://news.detik.com/berita/d-8240195/bertemu-prabowo-di-istana-ketua-mpr-sempat-singgung-amendemen-uud-1945
"KSPSI Gelar Rapimnas di Istora Besok, Akan Dihadiri Keluarga Marsinah",Detik.com,https://news.detik.com/berita/d-8240194/kspsi-gelar-rapimnas-di-istora-besok-akan-dihadiri-keluarga-marsinah
Terbongkar 'Bunker' Amunisi dalam Kontrakan di Jakbar,Detik.com,https://news.detik.com/berita/d-8240192/terbongkar-bunker-amunisi-dalam-kontrakan-di-jakbar
"Longsor Terjang Kandy Usai Siklon Ditwah, Rumah Warga Luluh Lantak",Detik.com,https://news.detik.com/foto-news/d-8239366/longsor-terjang-kandy-usai-siklon-ditwah-rumah-warga-luluh-lantak
"Wamendagri Cek Lokasi Banjir Solok, Pastikan Penanganan Berjalan Optimal",Detik.com,https://news.detik.com/berita/d-8240156/wamendagri-cek-lokasi-banjir-solok-pastikan-penanganan-berjalan-optimal
"Pakai Baju Putih dan Kopiah, Pramono Hadiri Reuni 212 di Monas",Detik.com,https://news.detik.com/berita/d-8240171/pakai-baju-putih-dan-kopiah-pramono-hadiri-reuni-212-di-monas
Menteri Agus: Dokumen Keimigrasian Rusak Akibat Bencana Dapat Dispensasi,Detik.com,https://news.detik.com/berita/d-8240169/menteri-agus-dokumen-keimigrasian-rusak-akibat-bencana-dapat-dispensasi
Video: Menteri LH Ungkap Penyebab Batang Toru Tapsel Alami Kerusakan Parah,Detik.com,https://20.detik.com/detikupdate/20251202-251202110/video-menteri-lh-ungkap-penyebab-batang-toru-tapsel-alami-kerusakan-parah
KPK Kebut Proses Ekstradisi Usai Praperadilan Paulus Tannos Tak Diterima,Detik.com,https://news.detik.com/berita/d-8240155/kpk-kebut-proses-ekstradisi-usai-praperadilan-paulus-tannos-tak-diterima
"Stasiun Tanah Abang Padat Sore Ini, Begini Penjelasan KCI",Detik.com,https://news.detik.com/berita/d-8240154/stasiun-tanah-abang-padat-sore-ini-begini-penjelasan-kci
"Habib Rizieq Tiba di Acara Reuni 212 di Monas, Disambut Lantunan Selawat",Detik.com,https://news.detik.com/berita/d-8240150/habib-rizieq-tiba-di-acara-reuni-212-di-monas-disambut-lantunan-selawat
Kemnaker Ajak Kemenperin Kolaborasi Magang Nasional 2025 Batch 3,Detik.com,https://news.detik.com/berita/d-8240143/kemnaker-ajak-kemenperin-kolaborasi-magang-nasional-2025-batch-3
Muzani Sebut Prabowo Sudah Tahu Penyebab Banjir Bandang di Sumatera,Detik.com,https://news.detik.com/berita/d-8240141/muzani-sebut-prabowo-sudah-tahu-penyebab-banjir-bandang-di-sumatera
Mendagri Dorong Pemda Kelola Sarana Prasarana Olahraga Secara Profesional,Detik.com,https://news.detik.com/berita/d-8240139/mendagri-dorong-pemda-kelola-sarana-prasarana-olahraga-secara-profesional
Massa Reuni 212 Gelar Salat Gaib untuk Korban Bencana Aceh-Sumatera,Detik.com,https://news.detik.com/berita/d-8240138/massa-reuni-212-gelar-salat-gaib-untuk-korban-bencana-aceh-sumatera
"Aksi Satu Kemanusiaan, Dukungan untuk Palestina Menggema di Kedubes AS",Detik.com,https://news.detik.com/foto-news/d-8240104/aksi-satu-kemanusiaan-dukungan-untuk-palestina-menggema-di-kedubes-as
Menaker Dorong Serikat Pekerja Perkuat Kolaborasi di 2026,Detik.com,https://news.detik.com/berita/d-8240128/menaker-dorong-serikat-pekerja-perkuat-kolaborasi-di-2026
Bos Mecimapro Didakwa Gelapkan Uang Konser TWICE Rp 10 Miliar,Detik.com,https://news.detik.com/berita/d-8240124/bos-mecimapro-didakwa-gelapkan-uang-konser-twice-rp-10-miliar
Doa dan Bunga untuk Korban Kebakaran Wang Fuk Court Hong Kong,Detik.com,https://news.detik.com/foto-news/d-8239354/doa-dan-bunga-untuk-korban-kebakaran-wang-fuk-court-hong-kong
Prabowo Instruksikan PLN-Pertamina Pulihkan Listrik dan BBM di Wilayah Bencana,Detik.com,https://news.detik.com/berita/d-8240121/prabowo-instruksikan-pln-pertamina-pulihkan-listrik-dan-bbm-di-wilayah-bencana
"Gunung Marapi Sumbar Erupsi Siang Tadi, Abu Vulkanik Landa Agam",Detik.com,https://news.detik.com/berita/d-8240117/gunung-marapi-sumbar-erupsi-siang-tadi-abu-vulkanik-landa-agam
Bantuan Logistik Polda Riau Merapat ke Aceh Melalui Jalur Laut,Detik.com,https://news.detik.com/melindungi-tuah-marwah/d-8240116/bantuan-logistik-polda-riau-merapat-ke-aceh-melalui-jalur-laut
Perkara Pulau Sengketa Bikin Jepang dan China Bersitegang,Detik.com,https://news.detik.com/internasional/d-8240096/perkara-pulau-sengketa-bikin-jepang-dan-china-bersitegang
Cerita Gen Z Datang ke Reuni 212 Buat Nyari Ilmu,Detik.com,https://news.detik.com/berita/d-8240095/cerita-gen-z-datang-ke-reuni-212-buat-nyari-ilmu
Pupuk Indonesia Kirim Bantuan ke Wilayah Terdampak Banjir di Sumut-Aceh,Detik.com,https://news.detik.com/berita/d-8240094/pupuk-indonesia-kirim-bantuan-ke-wilayah-terdampak-banjir-di-sumut-aceh
"Dibawa ke Paripurna, Ini 3 Poin Utama RUU Penyesuaian Pidana",Detik.com,https://news.detik.com/berita/d-8240089/dibawa-ke-paripurna-ini-3-poin-utama-ruu-penyesuaian-pidana
Hanura Minta Pemerintah Tetapkan Banjir Sumatera Jadi Bencana Nasional,Detik.com,https://news.detik.com/foto-news/d-8240029/hanura-minta-pemerintah-tetapkan-banjir-sumatera-jadi-bencana-nasional
"Pasok BBM di Sumatera, Pertamina Kerahkan Awak Mobil Tangki Lintas Pulau",Detik.com,https://news.detik.com/berita/d-8240024/pasok-bbm-di-sumatera-pertamina-kerahkan-awak-mobil-tangki-lintas-pulau
Video RK soal Mercy-Motor Royal Enfield Disita KPK: Semua Dana Pribadi,Detik.com,https://20.detik.com/detikupdate/20251202-251202098/video-rk-soal-mercy-motor-royal-enfield-disita-kpk-semua-dana-pribadi
Video: Eks Bupati Langkat Divonis 4 Tahun Bui di Kasus Korupsi Infrastruktur,Detik.com,https://20.detik.com/detikupdate/20251202-251202099/video-eks-bupati-langkat-divonis-4-tahun-bui-di-kasus-korupsi-infrastruktur
Andra Soni Tinjau Perbaikan Jalan Huntap hingga Kawasan Kumuh di Carita,Detik.com,https://news.detik.com/berita/d-8240046/andra-soni-tinjau-perbaikan-jalan-huntap-hingga-kawasan-kumuh-di-carita
Video: Ini Peran Dewi Astutik di Jaringan Narkoba Internasional,Detik.com,https://20.detik.com/detikupdate/20251202-251202096/video-ini-peran-dewi-astutik-di-jaringan-narkoba-internasional
Warga Bogor Gelar Doa Bersama untuk Korban Bencana di Sumatera dan Aceh,Detik.com,https://news.detik.com/berita/d-8240036/warga-bogor-gelar-doa-bersama-untuk-korban-bencana-di-sumatera-dan-aceh
IMstitute Gandeng MR.D.I.Y Dukung Peningkatan Kualitas Pendidikan RI,Detik.com,https://news.detik.com/berita/d-8240026/imstitute-gandeng-mr-d-i-y-dukung-peningkatan-kualitas-pendidikan-ri
"Demo HUT Lebak Ricuh, Massa Minta Pemkab Atasi Jalan Rusak-Tambang Ilegal",Detik.com,https://news.detik.com/berita/d-8240023/demo-hut-lebak-ricuh-massa-minta-pemkab-atasi-jalan-rusak-tambang-ilegal
"Ada Bus Mogok di 'Jalur Langit', Semua TransJ Koridor 13 Dialihkan Lewat Arteri",Detik.com,https://news.detik.com/berita/d-8240021/ada-bus-mogok-di-jalur-langit-semua-transj-koridor-13-dialihkan-lewat-arteri
Pertamina Salurkan TJSL ke Sektor Pendidikan dan Sosial di Magelang,Detik.com,https://news.detik.com/berita/d-8240018/pertamina-salurkan-tjsl-ke-sektor-pendidikan-dan-sosial-di-magelang
Video: Momen Massa Reuni 212 Gelar Salat Maghrib Berjamaah,Detik.com,https://20.detik.com/detikupdate/20251202-251202097/video-momen-massa-reuni-212-gelar-salat-maghrib-berjamaah
"Usai Diperiksa 6 Jam, Ridwan Kamil Keluar Gedung KPK dengan Senyum Lega",Detik.com,https://news.detik.com/foto-news/d-8240007/usai-diperiksa-6-jam-ridwan-kamil-keluar-gedung-kpk-dengan-senyum-lega
Mendes Yandri Ajak Masyarakat Sukseskan Kopdes dan MBG di Sulsel,Detik.com,https://news.detik.com/berita/d-8240005/mendes-yandri-ajak-masyarakat-sukseskan-kopdes-dan-mbg-di-sulsel
Mensos & Mendiktisaintek Teken MoU soal Beasiswa Lulusan Sekolah Rakyat,Detik.com,https://news.detik.com/berita/d-8240002/mensos-mendiktisaintek-teken-mou-soal-beasiswa-lulusan-sekolah-rakyat
Muzani Ungkap Prabowo Beri Atensi Serius Pemulihan Bencana di Sumatera-Aceh,Detik.com,https://news.detik.com/berita/d-8239998/muzani-ungkap-prabowo-beri-atensi-serius-pemulihan-bencana-di-sumatera-aceh
"459 Warga Terdampak Akibat Banjir dan Pohon Tumbang di Bogor, 52 Rumah Rusak",Detik.com,https://news.detik.com/berita/d-8239996/459-warga-terdampak-akibat-banjir-dan-pohon-tumbang-di-bogor-52-rumah-rusak
3 Kementerian Kolaborasi Optimalkan Pengelolaan Stadion,Detik.com,https://news.detik.com/berita/d-8239995/3-kementerian-kolaborasi-optimalkan-pengelolaan-stadion
BNN Ungkap Licinnya Buron Sabu Rp 5 T Dewi Astutik: Suka Pindah Negara,Detik.com,https://news.detik.com/berita/d-8239984/bnn-ungkap-licinnya-buron-sabu-rp-5-t-dewi-astutik-suka-pindah-negara
Video: Fenomena Hujan Es Terjadi di Bekasi dan Bogor,Detik.com,https://20.detik.com/detikupdate/20251202-251202095/video-fenomena-hujan-es-terjadi-di-bekasi-dan-bogor
Muzani Sebut Gelondongan Kayu di Banjir Sumatera Hasil Tebangan Lama,Detik.com,https://news.detik.com/berita/d-8239969/muzani-sebut-gelondongan-kayu-di-banjir-sumatera-hasil-tebangan-lama
"Video Anggota Brimob Evakuasi Jasad di Sibolga, Ternyata Ibu dari Rekannya",Detik.com,https://20.detik.com/detikupdate/20251202-251202090/video-anggota-brimob-evakuasi-jasad-di-sibolga-ternyata-ibu-dari-rekannya
BNN Dalami Pria Bareng Gembong Narkoba Dewi Astutik Saat Ditangkap di Kamboja,Detik.com,https://news.detik.com/berita/d-8239966/bnn-dalami-pria-bareng-gembong-narkoba-dewi-astutik-saat-ditangkap-di-kamboja
"Video Update Korban Banjir-Longsor Aceh: 218 Tewas, 277 Hilang",Detik.com,https://20.detik.com/detikupdate/20251202-251202093/video-update-korban-banjir-longsor-aceh-218-tewas-277-hilang
"Duka Agam Usai Banjir Bandang: Ratusan Warga Meninggal, Ribuan Mengungsi",Detik.com,https://news.detik.com/foto-news/d-8239317/duka-agam-usai-banjir-bandang-ratusan-warga-meninggal-ribuan-mengungsi
KP2MI Teken MoU dengan 3 Gubernur Perkuat Penempatan & Perlindungan PMI,Detik.com,https://news.detik.com/berita/d-8239962/kp2mi-teken-mou-dengan-3-gubernur-perkuat-penempatan-perlindungan-pmi
Video RK Rampung Diperiksa KPK soal Bank BJB: Bahagia Bisa Klarifikasi,Detik.com,https://20.detik.com/detikupdate/20251202-251202091/video-rk-rampung-diperiksa-kpk-soal-bank-bjb-bahagia-bisa-klarifikasi
"Dewi Astutik Dibekuk BNN di Kamboja, Kemlu dan Bea-Cukai Dukung Pemulangan",Detik.com,https://news.detik.com/berita/d-8239946/dewi-astutik-dibekuk-bnn-di-kamboja-kemlu-dan-bea-cukai-dukung-pemulangan
Pemkab Banyuwangi Raih Penghargaan Tata Kelola Pemerintahan Terbaik,Detik.com,https://news.detik.com/adv-nhl-detikcom/d-8239945/pemkab-banyuwangi-raih-penghargaan-tata-kelola-pemerintahan-terbaik
"Wamendagri Tinjau Posko Bencana di Solok, Tekankan Komunikasi Efektif",Detik.com,https://news.detik.com/berita/d-8239943/wamendagri-tinjau-posko-bencana-di-solok-tekankan-komunikasi-efektif
"Tokoh Adat ke Polda Banten, Minta Pelaku Begal terhadap Warga Baduy Ditangkap",Detik.com,https://news.detik.com/berita/d-8239942/tokoh-adat-ke-polda-banten-minta-pelaku-begal-terhadap-warga-baduy-ditangkap
Permohonan Grasi Netanyahu Jadi Ujian Politik di Israel,Detik.com,https://news.detik.com/dw/d-8239938/permohonan-grasi-netanyahu-jadi-ujian-politik-di-israel
Gagap Menghadapi Bullying,Detik.com,https://news.detik.com/x/detail/spotlight/20251202/Gagap-Mengahadapi-Bullying/
Wamenkop Sebut Gudang Kopdes Bisa Tampung Potensi Produk Unggulan Desa,Detik.com,https://news.detik.com/berita/d-8239918/wamenkop-sebut-gudang-kopdes-bisa-tampung-potensi-produk-unggulan-desa
"Lisa Koar-koar soal Duit, RK Bilang Pemerasan",Detik.com,https://news.detik.com/berita/d-8239915/lisa-koar-koar-soal-duit-rk-bilang-pemerasan
Habiburokhman Tegaskan Polri di Bawah Presiden: Saya Orangnya Prabowo,Detik.com,https://news.detik.com/berita/d-8239910/habiburokhman-tegaskan-polri-di-bawah-presiden-saya-orangnya-prabowo
"Polisi Akan Tindak Parkir Liar saat Reuni 212, Jukir Nakal Ditertibkan",Detik.com,https://news.detik.com/berita/d-8239908/polisi-akan-tindak-parkir-liar-saat-reuni-212-jukir-nakal-ditertibkan
Penyebab 9 Kendaraan Tabrakan Beruntun di Tol Cipularang: Mobil Bak Rem Blong,Detik.com,https://news.detik.com/berita/d-8239901/penyebab-9-kendaraan-tabrakan-beruntun-di-tol-cipularang-mobil-bak-rem-blong
Polres Kampar Kirim Personel Cari Ipda Angga yang Hilang di Sumbar,Detik.com,https://news.detik.com/melindungi-tuah-marwah/d-8239899/polres-kampar-kirim-personel-cari-ipda-angga-yang-hilang-di-sumbar
Video: Mensos Janjikan Santunan untuk Korban Banjir Sumatera,Detik.com,https://20.detik.com/detik-sore/20251202-251202078/video-mensos-janjikan-santunan-untuk-korban-banjir-sumatera
"Paus Leo Pimpin Misa Akbar di Lebanon, Dihadiri 150 Ribu Orang",Detik.com,https://news.detik.com/internasional/d-8239887/paus-leo-pimpin-misa-akbar-di-lebanon-dihadiri-150-ribu-orang
Video: Kronologi Penangkapan Buron Sabu Rp 5 T Dewi Astutik,Detik.com,https://20.detik.com/detikupdate/20251202-251202087/video-kronologi-penangkapan-buron-sabu-rp-5-t-dewi-astutik-
MenPAN-RB Terima Penghargaan Life Time Achievement di KORPRI Award 2025,Detik.com,https://news.detik.com/berita/d-8239877/menpan-rb-terima-penghargaan-life-time-achievement-di-korpri-award-2025
Pemprov Lampung Raih 2 Penghargaan Bergengsi di Tingkat Nasional,Detik.com,https://news.detik.com/berita/d-8239869/pemprov-lampung-raih-2-penghargaan-bergengsi-di-tingkat-nasional
"BNPB Ungkap 1,1 Juta Orang Mengungsi Akibat Bencana di Sumatera",Detik.com,https://news.detik.com/berita/d-8239873/bnpb-ungkap-1-1-juta-orang-mengungsi-akibat-bencana-di-sumatera
Video: Ada Aksi Bela Palestina di Kedubes AS Jelang Reuni Akbar 212,Detik.com,https://20.detik.com/detikupdate/20251202-251202083/video-ada-aksi-bela-palestina-di-kedubes-as-jelang-reuni-akbar-212
Hujan Es Terjadi di Gunung Putri Bogor,Detik.com,https://news.detik.com/berita/d-8239870/hujan-es-terjadi-di-gunung-putri-bogor
"Walkot Cilegon Copot Sekda, Ada Apa?",Detik.com,https://news.detik.com/berita/d-8239868/walkot-cilegon-copot-sekda-ada-apa
"Kecelakaan Beruntun di Tol Cipularang, 1 Orang Tewas-5 Luka",Detik.com,https://news.detik.com/berita/d-8239855/kecelakaan-beruntun-di-tol-cipularang-1-orang-tewas-5-luka
RK soal Mercy-Royal Enfield Disita KPK: Semua Pakai Dana Pribadi,Detik.com,https://news.detik.com/berita/d-8239852/rk-soal-mercy-royal-enfield-disita-kpk-semua-pakai-dana-pribadi
Komisi III DPR-Pemerintah Sepakat RUU Penyesuaian Pidana Dibawa ke Paripurna,Detik.com,https://news.detik.com/berita/d-8239851/komisi-iii-dpr-pemerintah-sepakat-ruu-penyesuaian-pidana-dibawa-ke-paripurna
Video: 9 Kendaraan Tabrakan Beruntun di Tol Cipularang Arah Jakarta,Detik.com,https://20.detik.com/detikupdate/20251202-251202076/video-9-kendaraan-tabrakan-beruntun-di-tol-cipularang-arah-jakarta
"Data BNPB Korban Bencana Sumatera Sore Ini: 712 Orang Meninggal, 507 Hilang",Detik.com,https://news.detik.com/berita/d-8239846/data-bnpb-korban-bencana-sumatera-sore-ini-712-orang-meninggal-507-hilang
Gubernur Lampung Dorong Pramuka Fokus Bentuk Karakter Generasi Muda,Detik.com,https://news.detik.com/berita/d-8239845/gubernur-lampung-dorong-pramuka-fokus-bentuk-karakter-generasi-muda
"Lestarikan Seni Bela Diri, Kemenbud Luncurkan 'Senam Kebudayaan Indonesia'",Detik.com,https://news.detik.com/berita/d-8239837/lestarikan-seni-bela-diri-kemenbud-luncurkan-senam-kebudayaan-indonesia
RK Ngaku Tak Tahu dan Tidak Terlibat Kasus Korupsi yang Diusut KPK,Detik.com,https://news.detik.com/berita/d-8239824/rk-ngaku-tak-tahu-dan-tidak-terlibat-kasus-korupsi-yang-diusut-kpk
"Gembong Narkoba Dewi Astutik Ditangkap di Kamboja: Bukti Sinergi BNN, KBRI dan Athan",Detik.com,https://news.detik.com/berita/d-8239817/gembong-narkoba-dewi-astutik-ditangkap-di-kamboja-bukti-sinergi-bnn-kbri-dan-athan
"Prabowo Panggil Muzani dan Kepala Badan Logistik Kemhan, Ada Apa?",Detik.com,https://news.detik.com/berita/d-8239810/prabowo-panggil-muzani-dan-kepala-badan-logistik-kemhan-ada-apa
"Potret Paus Leo XIV Kunjungi Lebanon, Bawa Misi Perdamaian di Tengah Perang",Detik.com,https://news.detik.com/foto-news/d-8239137/potret-paus-leo-xiv-kunjungi-lebanon-bawa-misi-perdamaian-di-tengah-perang
BMKG: Siklon Tropis Tak Lazim di RI Sehingga Kita Belum Begitu Siap,Detik.com,https://news.detik.com/berita/d-8239804/bmkg-siklon-tropis-tak-lazim-di-ri-sehingga-kita-belum-begitu-siap
Le Minerale Salurkan Bantuan Air Mineral untuk Korban Banjir di Sumatera,Detik.com,https://news.detik.com/berita/d-8239801/le-minerale-salurkan-bantuan-air-mineral-untuk-korban-banjir-di-sumatera
"Massa Mulai Datangi Lokasi Reuni 212, Ada yang Bawa Bendera Palestina",Detik.com,https://news.detik.com/berita/d-8239799/massa-mulai-datangi-lokasi-reuni-212-ada-yang-bawa-bendera-palestina
"Reno, Anjing K-9 Polda Riau Gugur dalam Tugas Kemanusiaan di Agam",Detik.com,https://news.detik.com/berita/d-8239798/reno-anjing-k-9-polda-riau-gugur-dalam-tugas-kemanusiaan-di-agam
5 Berita Terpopuler Internasional Hari Ini,Detik.com,https://news.detik.com/internasional/d-8239780/5-berita-terpopuler-internasional-hari-ini
RK Usai Diperiksa KPK: Ini Momen yang Ditunggu-tunggu,Detik.com,https://news.detik.com/berita/d-8239750/rk-usai-diperiksa-kpk-ini-momen-yang-ditunggu-tunggu
"Buron Sabu 2 Ton Dewi Astutik Ditangkap, 8 Juta Jiwa Terselamatkan dari Narkoba",Detik.com,https://news.detik.com/berita/d-8239745/buron-sabu-2-ton-dewi-astutik-ditangkap-8-juta-jiwa-terselamatkan-dari-narkoba
"Kronologi Penangkapan Dewi Astutik di Kamboja, Terdeteksi Sejak 17 November",Detik.com,https://news.detik.com/berita/d-8239726/kronologi-penangkapan-dewi-astutik-di-kamboja-terdeteksi-sejak-17-november
Japfa Food Gandeng Janice Tjen Perkuat Edukasi Pentingnya Protein Hewani,Detik.com,https://news.detik.com/berita/d-8239723/japfa-food-gandeng-janice-tjen-perkuat-edukasi-pentingnya-protein-hewani
Peran Dewi Astutik yang Ditangkap BNN: Rekrutor Jaringan Narkoba Asia-Afrika,Detik.com,https://news.detik.com/berita/d-8239721/peran-dewi-astutik-yang-ditangkap-bnn-rekrutor-jaringan-narkoba-asia-afrika
"Video: Truk Trailer Tabrak Pikap di Tol Jagorawi, 1 Orang Luka Berat",Detik.com,https://20.detik.com/detikupdate/20251202-251202068/video-truk-trailer-tabrak-pikap-di-tol-jagorawi-1-orang-luka-berat
Pigai Temui Kepala Bappenas Bahas Persiapan Musrenbang HAM,Detik.com,https://news.detik.com/berita/d-8239715/pigai-temui-kepala-bappenas-bahas-persiapan-musrenbang-ham
"Salurkan Amal ke YKAI, Lions Club Jaksel Tulip Bantu Anak Pejuang Kanker",Detik.com,https://news.detik.com/berita/d-8239713/salurkan-amal-ke-ykai-lions-club-jaksel-tulip-bantu-anak-pejuang-kanker
Kepala BNN: Dewi Astutik Aktor Utama Penyelundupan Sabu 2 Ton,Detik.com,https://news.detik.com/berita/d-8239707/kepala-bnn-dewi-astutik-aktor-utama-penyelundupan-sabu-2-ton
"Dorong Kemandirian Fiskal, Fraksi Golkar MPR Usulkan UU Obligasi Daerah",Detik.com,https://news.detik.com/berita/d-8239677/dorong-kemandirian-fiskal-fraksi-golkar-mpr-usulkan-uu-obligasi-daerah
Waka MPR Tekankan Pentingnya Semangat Gotong Royong dalam Hadapi Bencana,Detik.com,https://news.detik.com/berita/d-8239697/waka-mpr-tekankan-pentingnya-semangat-gotong-royong-dalam-hadapi-bencana
Polri Gelar Layanan Kesehatan Gratis untuk Warga Terdampak Banjir di Aceh,Detik.com,https://news.detik.com/berita/d-8239694/polri-gelar-layanan-kesehatan-gratis-untuk-warga-terdampak-banjir-di-aceh
"Video Praperadilan Paulus Tannos Tak Diterima, Status Tersangka Sah!",Detik.com,https://20.detik.com/detikupdate/20251202-251202063/video-praperadilan-paulus-tannos-tak-diterima-status-tersangka-sah
Tentara Israel Tembak Mati 2 Pria Palestina di Tepi Barat,Detik.com,https://news.detik.com/internasional/d-8239687/tentara-israel-tembak-mati-2-pria-palestina-di-tepi-barat
100 Ha Lahan Lapas Terbuka Kendal Dikelola untuk Ketahanan Pangan-Bengkel Napi,Detik.com,https://news.detik.com/berita/d-8239685/100-ha-lahan-lapas-terbuka-kendal-dikelola-untuk-ketahanan-pangan-bengkel-napi
Video: Pemkab Lumajang Siapkan Hunian Tetap Baru untuk Korban Erupsi Semeru,Detik.com,https://20.detik.com/detikupdate/20251202-251202061/video-pemkab-lumajang-siapkan-hunian-tetap-baru-untuk-korban-erupsi-semeru
Lahan Kosong Casablanca Jadi Arena Bergengsi Latihan Burung Dara,Detik.com,https://news.detik.com/foto-news/d-8239188/lahan-kosong-casablanca-jadi-arena-bergengsi-latihan-burung-dara
Alasan Hakim Tak Terima Praperadilan Paulus Tannos di Kasus Korupsi e-KTP,Detik.com,https://news.detik.com/berita/d-8239665/alasan-hakim-tak-terima-praperadilan-paulus-tannos-di-kasus-korupsi-e-ktp
"Panja Reformasi Kepolisian-Kejaksaan-Pengadilan Rapat Perdana, Undang Ahli",Detik.com,https://news.detik.com/berita/d-8239663/panja-reformasi-kepolisian-kejaksaan-pengadilan-rapat-perdana-undang-ahli
"Basarnas: Tak Ada Kata Daerah Terisolasi, Kita Bisa Jangkau Via Udara-Laut",Detik.com,https://news.detik.com/berita/d-8239654/basarnas-tak-ada-kata-daerah-terisolasi-kita-bisa-jangkau-via-udara-laut
Fraksi Golkar MPR: Jangan Vonis Bencana Alam di Sumatera Hanya dari 1 Faktor,Detik.com,https://news.detik.com/berita/d-8239642/fraksi-golkar-mpr-jangan-vonis-bencana-alam-di-sumatera-hanya-dari-1-faktor
80 Siswa di Raja Ampat Diduga Keracunan Usai Santap MBG,Detik.com,https://news.detik.com/berita/d-8239630/80-siswa-di-raja-ampat-diduga-keracunan-usai-santap-mbg
"Anggota Brimob Evakuasi Jasad di Sibolga, Ternyata Ibu Rekan Sesama Polisi",Detik.com,https://news.detik.com/berita/d-8239629/anggota-brimob-evakuasi-jasad-di-sibolga-ternyata-ibu-rekan-sesama-polisi
"Lindungi Pekerja Migran, KP2MI Teken MoU & PKS dengan Mitra Strategis",Detik.com,https://news.detik.com/berita/d-8239625/lindungi-pekerja-migran-kp2mi-teken-mou-pks-dengan-mitra-strategis
Kecelakaan Beruntun Terjadi di Tol Cipularang Arah Jakarta,Detik.com,https://news.detik.com/berita/d-8239620/kecelakaan-beruntun-terjadi-di-tol-cipularang-arah-jakarta
Video Cerita Warga Tegal Hadiri Reuni 212: Saya Merasa Terpanggil,Detik.com,https://20.detik.com/detikupdate/20251202-251202058/-video-cerita-warga-tegal-hadiri-reuni-212-saya-merasa-terpanggil
Video: Alasan TKI Dianiaya 20 Tahun di Malaysia Belum Dipulangkan,Detik.com,https://20.detik.com/detikupdate/20251202-251202057/video-alasan-tki-dianiaya-20-tahun-di-malaysia-belum-dipulangkan
Taliban Eksekusi Mati Napi Pembunuh di Depan Publik,Detik.com,https://news.detik.com/internasional/d-8239595/taliban-eksekusi-mati-napi-pembunuh-di-depan-publik
BNPB: Jalur Medan-Aceh Tamiang Mulai Bisa Dilintasi Secara Terbatas,Detik.com,https://news.detik.com/berita/d-8239576/bnpb-jalur-medan-aceh-tamiang-mulai-bisa-dilintasi-secara-terbatas
"Jelang Reuni 212, Personel Gabungan Dikerahkan Amankan Kawasan Monas",Detik.com,https://news.detik.com/foto-news/d-8239529/jelang-reuni-212-personel-gabungan-dikerahkan-amankan-kawasan-monas
Andre Rosiade-Menteri PU Siapkan Percepatan Pemulihan Infrastruktur Sumbar,Detik.com,https://news.detik.com/berita/d-8239562/andre-rosiade-menteri-pu-siapkan-percepatan-pemulihan-infrastruktur-sumbar
Simak! Ini Cara Cek BLT Kesra Rp 900 Ribu Lewat HP,Detik.com,https://news.detik.com/berita/d-8239557/simak-ini-cara-cek-blt-kesra-rp-900-ribu-lewat-hp
Dapur Polda Riau Siapkan Ribuan Porsi Makanan untuk Korban Banjir Agam,Detik.com,https://news.detik.com/melindungi-tuah-marwah/d-8239554/dapur-polda-riau-siapkan-ribuan-porsi-makanan-untuk-korban-banjir-agam
Video Penangkapan Dewi Astutik Buron Sabu Rp 5 T di Kamboja,Detik.com,https://20.detik.com/detikupdate/20251202-251202055/video-penangkapan-dewi-astutik-buron-sabu-rp-5-t-di-kamboja
"Ke Curug Cimanggung, Andra Soni Dicurhati Pedagang soal Akses Jalan Rusak",Detik.com,https://news.detik.com/berita/d-8239520/ke-curug-cimanggung-andra-soni-dicurhati-pedagang-soal-akses-jalan-rusak
"Optimalkan ETLE, Kakorlantas Pastikan Polantas Tetap Hadir Layani Masyarakat",Detik.com,https://news.detik.com/berita/d-8239519/optimalkan-etle-kakorlantas-pastikan-polantas-tetap-hadir-layani-masyarakat
Lansia dan Balita Pengungsi Banjir di Bireuen Aceh Mulai Sakit,Detik.com,https://news.detik.com/berita/d-8239514/lansia-dan-balita-pengungsi-banjir-di-bireuen-aceh-mulai-sakit
